initial acc is 0.591015100479126.
bit pos is 0, acc decrease is 4.673004150390625e-05.
bit pos is 196, acc decrease is 2.7179718017578125e-05.
bit pos is 197, acc decrease is -2.6226043701171875e-05.
bit pos is 198, acc decrease is 1.2159347534179688e-05.
bit pos is 199, acc decrease is 1.430511474609375e-05.
bit pos is 200, acc decrease is -2.3126602172851562e-05.
bit pos is 201, acc decrease is -7.128715515136719e-05.
bit pos is 202, acc decrease is 2.6226043701171875e-06.
bit pos is 203, acc decrease is -2.8371810913085938e-05.
bit pos is 204, acc decrease is 3.0279159545898438e-05.
bit pos is 205, acc decrease is -2.3603439331054688e-05.
bit pos is 206, acc decrease is 4.792213439941406e-05.
bit pos is 207, acc decrease is 8.511543273925781e-05.
bit pos is 208, acc decrease is 0.0003714561462402344.
bit pos is 209, acc decrease is 0.0025222301483154297.
bit pos is 210, acc decrease is 0.009820222854614258.
bit pos is 211, acc decrease is 0.026116609573364258.
bit pos is 212, acc decrease is 0.05115556716918945.
bit pos is 213, acc decrease is 0.047330379486083984.
bit pos is 214, acc decrease is -6.341934204101562e-05.
bit pos is 215, acc decrease is -8.463859558105469e-05.
bit pos is 216, acc decrease is 1.6689300537109375e-05.
bit pos is 217, acc decrease is 5.817413330078125e-05.
bit pos is 218, acc decrease is 0.00010704994201660156.
bit pos is 219, acc decrease is 0.0005748271942138672.
bit pos is 220, acc decrease is 0.003073453903198242.
bit pos is 221, acc decrease is 0.004875898361206055.
bit pos is 222, acc decrease is 5.1021575927734375e-05.
bit pos is 223, acc decrease is 5.8650970458984375e-05.
bit pos is 224, acc decrease is -1.9073486328125e-06.
bit pos is 225, acc decrease is 3.504753112792969e-05.
bit pos is 226, acc decrease is -5.888938903808594e-05.
bit pos is 227, acc decrease is -2.4080276489257812e-05.
bit pos is 228, acc decrease is 1.7642974853515625e-05.
bit pos is 229, acc decrease is -5.7220458984375e-06.
bit pos is 230, acc decrease is -1.2636184692382812e-05.
bit pos is 231, acc decrease is 1.621246337890625e-05.
bit pos is 232, acc decrease is -6.4849853515625e-05.
bit pos is 233, acc decrease is -1.9311904907226562e-05.
bit pos is 234, acc decrease is -4.5299530029296875e-06.
bit pos is 235, acc decrease is 3.337860107421875e-06.
bit pos is 236, acc decrease is 3.0994415283203125e-05.
bit pos is 237, acc decrease is 2.3126602172851562e-05.
bit pos is 238, acc decrease is 8.988380432128906e-05.
bit pos is 239, acc decrease is 3.0994415283203125e-06.
bit pos is 240, acc decrease is 1.4066696166992188e-05.
bit pos is 241, acc decrease is -3.981590270996094e-05.
bit pos is 242, acc decrease is 4.029273986816406e-05.
bit pos is 243, acc decrease is -4.76837158203125e-05.
bit pos is 244, acc decrease is 1.0728836059570312e-05.
bit pos is 245, acc decrease is -6.723403930664062e-05.
bit pos is 246, acc decrease is -2.6226043701171875e-05.
bit pos is 247, acc decrease is -4.029273986816406e-05.
bit pos is 248, acc decrease is -1.1920928955078125e-06.
bit pos is 249, acc decrease is 4.792213439941406e-05.
bit pos is 250, acc decrease is 6.341934204101562e-05.
bit pos is 251, acc decrease is -1.5497207641601562e-05.
bit pos is 252, acc decrease is -2.86102294921875e-06.
bit pos is 253, acc decrease is -5.7220458984375e-05.
bit pos is 254, acc decrease is 5.245208740234375e-06.
bit pos is 255, acc decrease is -2.1219253540039062e-05.
